CEPI,CEPF,PRAZO(DIAS ÚTEIS),FRETE TOTAL MÍNIMO,10.000,20.000,40.000,60.000,70.000,100.000,VALOR EXCEDENTE,FRETE VALOR SOBRE A NOTA(%),GRIS MÍNIMO,GRIS(%),TRT MÍNIMO,TRT(%),FAIXA INICIAL DE ENTREGA,OUTRA TAXA VALOR FIXO,TDE VALOR FIXO,PEDÁGIO VALOR FIXO,PEDÁGIO FRAÇÃO A CADA x KG,CTE VALOR FIXO
38788001,38788971,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38790000,38792971,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38794000,38799970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38800000,38804970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38805000,38805970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
38810000,38818999,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38819000,38819000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38819001,38819970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38840000,38845971,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38860000,38860970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38870000,38870970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38880000,38890970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38900000,38909999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38910000,38929999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38930000,38948999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38950000,38955970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38960000,38960970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38970000,38975970,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38980000,38984999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38985000,38985000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","68,56","271,98","4,1",100,"6,42"
38985001,38989999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38990000,38994999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
38995000,38995000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
38995001,39099999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
39100000,39114971,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","75,41","271,98","4,1",100,"6,42"
39120000,39129999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39130000,39134999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39135000,39139999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39140000,39144999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39145000,39145000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39145001,39149999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39150000,39159999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39160000,39164999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39165000,39169999,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39170000,39170000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39175000,39175000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39180000,39180000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39185000,39187999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39188000,39189999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","68,56","271,98","4,1",100,"6,42"
39190000,39190000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39200000,39204999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39205000,39209999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39210000,39214999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39215000,39218999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39219000,39219999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39230000,39230000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39235000,39235000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39237000,39239999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39240000,39240000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39243000,39244999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39245000,39247999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39248000,39249999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39250000,39250000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39260000,39269999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39270000,39270000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39280000,39280000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39285000,39285000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39288000,39288000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39290000,39290000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39295000,39295000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","585,01","271,98","4,1",100,"6,42"
39300000,39300000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39310000,39310000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39313000,39313000,5,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39317000,39317000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39317800,39317800,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39318000,39318000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39320000,39320000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39325000,39325000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39328000,39328000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39330000,39330000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","68,56","271,98","4,1",100,"6,42"
39332000,39332000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39334000,39334000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39335000,39335000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39335700,39335700,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39336000,39337971,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39338000,39338000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39340000,39340000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39341000,39341000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39342000,39342000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39343000,39343000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39344000,39344000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39347000,39347000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39348000,39348000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39350000,39350000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39355000,39355000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39358000,39358000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39360000,39360000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39363000,39364999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39365000,39365000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39368000,39368000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39370000,39370000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39373000,39377999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39380000,39386999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39387000,39387000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39390000,39390000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39393000,39393000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39394000,39394000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39395000,39395000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39397000,39397000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39398000,39398000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39400000,39409999,6,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39410000,39410000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39411000,39411000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39412000,39412000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39413000,39413000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39414000,39414000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39415000,39415000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39416000,39416000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39423000,39423000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39425000,39425000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39430000,39430000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39432000,39432000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39433000,39433000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39434000,39434000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39435000,39435000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39437000,39437000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39439000,39439000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39440001,39449999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39450000,39450000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39452000,39452000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39455000,39455000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39456000,39456000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39457000,39457000,7,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39458000,39458000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39460000,39460000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39463000,39463000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39465000,39465000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39467000,39467000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39468000,39468000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39469000,39469000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39470000,39470000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39472000,39474999,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39475000,39475000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39478000,39478000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39480000,39480000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39482000,39482000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39483000,39483000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39484000,39484000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39485000,39485000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39488000,39488000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39489000,39489000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39490000,39490000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39492000,39492000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39494000,39494000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39495000,39495000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01","132,54","271,98","4,1",100,"6,42"
39497000,39497000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
39498000,39498000,8,,"54,96","74,15","87,04","97,37","104,83","117,32","1,278","0,3","5,72","0,15",0,0,"100,01",0,"271,98","4,1",100,"6,42"
